doi,title,abstract,label_included
https://doi.org/10.1016/0167-7152(90)90100-l,Full maximum likelihood analysis of structural equation models with polytomous variables,Abstract This paper is concerned with the analysis of structural equation models with polytomous variables. Identification conditions for the basic model are discussed. Theory for the full simultaneous maximum likelihood estimation of the thresholds and the covariance structure parameters is developed. An example is presented to illustrate the method.,0
https://doi.org/10.1027/1614-2241/a000083,A Hierarchical Bayesian Model With Correlated Residuals for Investigating Stability and Change in Intensive Longitudinal Data Settings,"The present paper’s focus is the modeling of interindividual and intraindividual variability in longitudinal data. We propose a hierarchical Bayesian model with correlated residuals, employing an autoregressive parameter AR(1) for focusing on intraindividual variability. The hierarchical model possesses four individual random effects: intercept, slope, variability, and autocorrelation. The performance of the proposed Bayesian estimation is investigated in simulated longitudinal data with three different sample sizes (N = 100, 200, 500) and three different numbers of measurement points (T = 10, 20, 40). The initial simulation values are selected according to the results of the first 20 measurement occasions from a longitudinal study on working memory capacity in 9th graders. Within this simulation study, we investigate the root mean square error (RMSE), bias, relative percentage bias, and the 90% coverage probability of parameter estimates. Results indicate that more accurate estimates are associated with a larger sample size. One exception to this tendency is the autocorrelation parameter, which shows more sensitivity to an increasing number of time points.",0
https://doi.org/10.1002/9780470035948,Bayesian Statistical Modelling,"Bayesian methods combine the evidence from the data at hand with previous quantitative knowledge to analyse practical problems in a wide range of areas. The calculations were previously complex, but it is now possible to routinely apply Bayesian methods due to advances in computing technology and the use of new sampling methods for estimating parameters. Such developments together with the availability of freeware such as WINBUGS and R have facilitated a rapid growth in the use of Bayesian methods, allowing their application in many scientific disciplines, including applied statistics, public health research, medical science, the social sciences and economics. Following the success of the first edition, this reworked and updated book provides an accessible approach to Bayesian computing and analysis, with an emphasis on the principles of prior selection, identification and the interpretation of real data sets. The second edition: Provides an integrated presentation of theory, examples, applications and computer algorithms. Discusses the role of Markov Chain Monte Carlo methods in computing and estimation. Includes a wide range of interdisciplinary applications, and a large selection of worked examples from the health and social sciences. Features a comprehensive range of methodologies and modelling techniques, and examines model fitting in practice using Bayesian principles. Provides exercises designed to help reinforce the reader's knowledge and a supplementary website containing data sets and relevant programs. Bayesian Statistical Modelling is ideal for researchers in applied statistics, medical science, public health and the social sciences, who will benefit greatly from the examples and applications featured. The book will also appeal to graduate students of applied statistics, data analysis and Bayesian methods, and will provide a great source of reference for both researchers and students. Praise for the First Edition: ""It is a remarkable achievement to have carried out such a range of analysis on such a range of data sets. I found this book comprehensive and stimulating, and was thoroughly impressed with both the depth and the range of the discussions it contains."" - ISI - Short Book Reviews. ""This is an excellent introductory book on Bayesian modelling techniques and data analysis"" - Biometrics. ""The book fills an important niche in the statistical literature and should be a very valuable resource for students and professionals who are utilizing Bayesian methods."" - Journal of Mathematical Psychology. Â© 2006 John Wiley & Sons Ltd. All Rights Reserved.",0
https://doi.org/10.1037/1040-3590.19.1.88,Constructing personality scales under the assumptions of an ideal point response process: Toward increasing the flexibility of personality measures.,"The main aim of this article is to explicate why a transition to ideal point methods of scale construction is needed to advance the field of personality assessment. The study empirically demonstrated the substantive benefits of ideal point methodology as compared with the dominance framework underlying traditional methods of scale construction. Specifically, using a large, heterogeneous pool of order items, the authors constructed scales using traditional classical test theory, dominance item response theory (IRT), and ideal point IRT methods. The merits of each method were examined in terms of item pool utilization, model-data fit, measurement precision, and construct and criterion-related validity. Results show that adoption of the ideal point approach provided a more flexible platform for creating future personality measures, and this transition did not adversely affect the validity of personality test scores.",0
https://doi.org/10.1177/0022146514557332,"Education, Mental Health, and Education-Labor Market Misfit","Higher-educated people experience enhanced mental health. We ponder whether the mental health benefits of educational attainment are limitless. At the individual level, we look at the impact of job-education mismatch. At the societal level, we hypothesize that diminishing economic returns on education limit its mental health benefits. Using a subsample of individuals aged 20 to 65 years (N = 28,288) from 21 countries in the European Social Survey (ESS 2006), we estimate the impact on depressive symptoms of characteristics at both the employee level (years of education and job-education mismatch) and the labor market/country level (the gap between the nontertiary and tertiary educated in terms of unemployment risks and earnings). The results show that educational attainment produces mental health benefits in most European countries. However, in some of the countries, these benefits are limited or even completely eliminated by education-labor market misfit.",0
https://doi.org/10.1080/01621459.1993.10476426,Bayesian Analysis for the Poly-Weibull Distribution,"Abstract In this article Bayesian analysis for a Poly-Weibull distribution using informative priors is discussed. This distribution typically arises when the data is the minimum of several Weibull failure times from competing risks. To perform the Bayesian computations, simulation using the Gibbs sampler is suggested. This can be used to find posterior moments, the marginal posterior probability density function, and the predictive risk or reliability.",0
https://doi.org/10.2307/1937887,Multicollinearity in Regression Analysis: The Problem Revisited,"T O MOST economists, the single equation least-squares regression model, like an old friend, is tried and true. Its properties and limitations have been extensively studied and documented and are, for the most part, wellknown. Any good text in econometrics can lay out the assumptions on which common versions of the model are based and provide a reasonably coherent perhaps even a lucid discussion of problems that arise as particular assumptions are violated. A short bibliography of definitive papers on such classical problems as non-normality, heteroscedasticity, serial correlation, feedback, etc., completes the job. As with most old friends, however, the longer one knows least squares, the more one learns about it. An admiration for its robustness under departures from many assumptions is sure to grow. The admiration must be tempered, however, by an appreciation of the model's sensitivity to certain other conditions. The requirement that explanatory variables be truly independent of one another is one of these. Proper of the model's classical problems ordinarily involves two separate stages: detection and correction. The DurbinWatson test for serial correlation, combined with Cochrane and Orcutt's suggested first differencing procedure, is an obvious example.' Bartlett's test for variance heterogeneity followed by a data transformation to restore homoscedasticity is another.2 No such treatment has been developed, however, for problems that arise as multicollinearity is encountered in regression analysis. Attention will focus here on what we consider to be the first step in a proper of the multicollinearity problem its detection, or diagnosis. Economists are coming more and more to agree that the second step, correction, requires the generation of additional information.3 Just how this information is to be obtained depends largely on the tastes of an investigator and on the specifics of a particular problem. It may involve additional primary data collection, the use of extraneous parameter estimates from secondary data sources, or the application of subjective information through constrained regression, or through Bayesian estimation procedures. Whatever its source, however, selectivity and thereby efficiency in generating the added information requires a systematic procedure for detecting its need i.e., for detecting the existence, measuring the extent, and pinpointing the location and causes of multicollinearity within a set of independent variables. Measures are proposed here that, in our opinion, fill this need. The paper's basic organization can be outlined briefly as follows. In the next section the multicollinearity problem's basic, formal nature is developed and illustrated. A discussion of historical approaches to the problem follows. With this as background, an attempt is made to define multicollinearity in terms of departures from a hypothesized statistical condition, and * The authors are Associate Professor of Finance at the Sloan School of Management, M.I.T., and Assistant Professor of Business Administration at the Harvard Business School, respectively. We are indebted to Professor John R. Meyer for introducing us to the multicollinearity problem and for advice and encouragement during the present effort to place it in perspective, and to Professors John Lintner and Robert Schlaifer for their comments and criticisms. Responsibility for specific interpretations, especially erroneous ones, remains our own. This research was supported by the Institute of Naval Studies, of which both authors were members at the time the work was conducted, and by grants from the Ford Foundation to both the Sloan School of Management and the Harvard Business School. Computation time and facilities were provided by the Computation Centers of Harvard and M.I.T. 1J Durbin and G. S. Watson, Testing for Serial Correlation in Least Squares Regression, Biometrika, 37-38, (1950-1951); and C. Cochrane and G. H. Orcutt, Application of Least Squares Regression to Relationships Containing Autocorrelated Error Terms Journal of the American Statistical Association, 44 (1949). 2F. David and J. Neyman, Extension of the Markoff Theorem on Least Squares, Statistical Research Memoirs, II (London, 1938). 'J. Johnston, Econometric Methods (McGraw-Hill, 1963), 207; J. Meyer and R. Glauber, Investment Decisions, Economic Forecasting, and Public Policy (Division of Research, Graduate School of Business Administration, Harvard University, 1964), 181 ff.",0
,The function of the vibrissae in the behavior of the white rat,,0
https://doi.org/10.1177/002224379503200401,"Psychometric Methods in Marketing Research: Part I, Conjoint Analysis",,0
https://doi.org/10.4324/9780203848852-8,Beyond multilevel regression modeling: Multilevel analysis in a general latent variable framework.,"The outline of the chapter is as follows.  Section 2.2 discusses two extensions of  two-level regression analysis, Section 2.3  discusses two-level path analysis and structural equation modeling, Section 2.4 presents an example of two-level exploratory  factor analysis (EFA), Section 2.5 discusses  two-level growth modeling using a two-part  model, Section 2.6 discusses an unconventional approach to three-level growth modeling, and Section 2.7 presents an example  of multilevel growth mixture modeling.",0
https://doi.org/10.1177/0146621602239475,Small Sample Estimation in Dichotomous Item Response Models: Effect of Priors Based on Judgmental Information on the Accuracy of Item Parameter Estimates,"Large item banks with properly calibrated test items are essential for ensuring the validity of computer-based tests. At the same time, item calibrations with small samples are desirable to minimize the amount of pretesting and limit item exposure. Bayesian estimation procedures show considerable promise with small examinee samples. The purposes of the study were (a) to examine how prior information for Bayesian item parameter estimation can be specified and (b) to investigate the relationship between sample size and the specification of prior information on the accuracy of item parameter estimates. The results of the simulation study were clear: Estimation of IRT model item parameters can be improved considerably. Improvements in the one-parameter model were modest; considerable improvements with the two- and three-parameter models were observed. Both the study of different forms of priors and ways to improve the judgmental data used in forming the priors appear to be promising directions for future research.",0
https://doi.org/10.1016/j.ijresmar.2003.11.002,Capturing consumer heterogeneity in metric conjoint analysis using Bayesian mixture models,"Abstract We address unobserved preference heterogeneity within an omitted variable framework which provides a theoretical rationale for more continuous preference distributions, multivariate normal in the limit. A comparison of the random coefficients model (RCM) and the latent class model (LCM) using simulated data illustrates that the RCM dominates the LCM if the underlying distribution is strictly continuous. The LCM dominates the RCM if the underlying distribution is strictly discrete once the sample is informative enough to support the true number of classes. The simulation further documents that the optimal number of classes in an LCM is an unrestricted function of the sample size if the underlying distribution is continuous. Finally, we present an application to the mineral water market, where a finite mixture with random effects model with two components performs best. All models are estimated fully Bayesian, and model comparisons are based on model likelihoods and analyses of holdout data.",0
,On the performance of multiple imputation for multivariate data with small sample size,,0
https://doi.org/10.1111/j.1745-3984.2011.00145.x,Restrictive Stochastic Item Selection Methods in Cognitive Diagnostic Computerized Adaptive Testing,"This paper proposes two new item selection methods for cognitive diagnostic computerized adaptive testing: the restrictive progressive method and the restrictive threshold method. They are built upon the posterior weighted Kullback-Leibler (KL) information index but include additional stochastic components either in the item selection index or in the item selection procedure. Simulation studies show that both methods are successful at simultaneously suppressing overexposed items and increasing the usage of underexposed items. Compared to item selection based upon (1) pure KL information and (2) the Sympson-Hetter method, the two new methods strike a better balance between item exposure control and measurement accuracy. The two new methods are also compared with Barrada et al.'s (2008) progressive method and proportional method.",0
https://doi.org/10.4324/9780203142738,New Participatory Dimensions in Civil Society,"1. Introduction: Democracy, Professionalization and Participation Jan W. van Deth and William A. Maloney Part 1: Professionalization and Democratic Politics 2. How to Domesticate Civil Society by Public-Private Partnerships: Evidence from German Local Health Policy Matthias Freise 3. Entrepreneurial Participation in International Local Politics: The Case of Marseille, European Capital of Culture for 2013 Nicolas Maisetti 4. New Issues, New Forms of Action? Climate Change and Environmental Activism in Britain Christopher Rootes 5. The Professionalization of EU's Civil Society: A Conceptual Framework Sabine Saurugger 6. The Democratic Contribution of Professionalized Representation William A. Maloney 7. Professionalized Supply-Side Mobilization: Are Financial Contributors 'Meaningful Participants'? Grant Jordan Part 2: Changing Democratic Engagement 8. New Modes of Participation and Norms of Citizenship Jan W. van Deth 9. A Remedy for Unequal Participation? How Welfare States Impact on Social and Political Engagement Isabelle Stadelmann-Steffen 10. Peripheral Participants: The Activation of the Politically Less Engaged in Advanced Democracies Eline A. de Rooij 11. Surrogates for the Underrepresented? Ideology and Participatory Inequality in Personal and Professional Political Action Tom W.G. van der Meer 12. The Stability of Individualized Collective Action: Results of a Panel Study among Belgian Late Adolescents Ellen Quintelier and Marc Hooghe 13. Youth Participation from the Top-Down: The Perspectives of Government and Community Sector Decision-Makers in Australia Ariadne Vromen 14. Conclusions: How Democratic is Professionalized and Individualized Political Action? Jan W. van Deth and William A. Maloney",0
https://doi.org/10.1348/000711007x230937,Incorporating randomness in the Fisher information for improving item-exposure control in CATs,"The most commonly employed item selection rule in a computerized adaptive test (CAT) is that of selecting the item with the maximum Fisher information for the estimated trait level. This means a highly unbalanced distribution of item-exposure rates, a high overlap rate among examinees and, for item bank management, strong pressure to replace items with a high discrimination parameter in the bank. An alternative for mitigating these problems involves, at the beginning of the test, basing item selection mainly on randomness. As the test progresses, the weight of information in the selection increases. In the present work we study, for two selection rules, the progressive methods (Revuelta & Ponsoda, 1998) and the proportional method (Segall, 2004a), different functions that define the weight of the random component according to the position in the test of the item to be administered. The functions were tested in simulated item banks and in an operative bank. We found that both the progressive and the proportional methods tolerate a high weight of the random component with minimal or zero loss of accuracy, while bank security and maintenance are improved.",0
https://doi.org/10.1037/a0034860,To thine own self be true: Psychological adjustment promotes judgeability via personality–behavior congruence.,"Well-adjusted individuals are highly judgeable in that their personalities tend to be seen more accurately than the personalities of less adjusted individuals (Colvin, 1993a, 1993b; Human & Biesanz, 2011a). The mechanisms behind this effect, however, are not well understood. How does adjustment facilitate judgeability? In the present video-perceptions study, we examined potential mechanisms through which adjustment could promote judgeability at 3 stages of the Realistic Accuracy Model (RAM; Funder, 1995): (a) cue relevance, (b) cue availability, and (c) cue detection. We found that well-adjusted individuals were more judgeable because they provided more relevant cues: Specifically, well-adjusted individuals behaved more in line with their distinctive personalities, which in turn led them to be seen more accurately. In contrast, neither cue availability nor detection could sufficiently account for the link between adjustment and judgeability. In sum, well-adjusted individuals are more judgeable because to their own selves, they are true.",0
https://doi.org/10.1214/aoms/1177729991,Heuristic Approach to the Kolmogorov-Smirnov Theorems,"Asymptotic theorems on the difference between the (empirical) distribution function calculated from a sample and the true distribution function governing the sampling process are well known. Simple proofs of an elementary nature have been obtained for the basic theorems of Komogorov and Smirnov by Feller, but even these proofs conceal to some extent, in their emphasis on elementary methodology, the naturalness of the results (qualitatively at least), and their mutual relations. Feller suggested that the author publish his own approach (which had also been used by Kac), which does not have these disadvantages, although rather deep analysis would be necessary for its rigorous justification. The approach is therefore presented (at one critical point) as heuristic reasoning which leads to results in investigations of this kind, even though the easiest proofs may use entirely different methods. No calculations are required to obtain the qualitative results, that is the existence of limiting distributions for large samples of various measures of the discrepancy between empirical and true distribution functions. The numerical evaluation of these limiting distributions requires certain results concerning the Brownian movement stochastic process and its relation to other Gaussian processes which will be derived in the Appendix.",0
https://doi.org/10.3758/bf03198390,An analysis of latency and interresponse time in free recall,"In four experiments, subjects freely recalled previously studied items while a voice key and computer recorded each item’s recall latency relative to the onset of the recall period. The measures of recall probability and mean recall latency were shown to be empirically independent, demonstrating that there exists no a priori relationship between the two. In all four experiments, latency distributions were fit well by the ex-Gaussian, suggesting that retrieval includes a brief normally distributed initiation stage followed by a longer exponentially distributed search stage. Further, the variation in mean latency stemmed from the variation in the duration of the search stage, not the initiation stage. Interresponse times (IRTs), the time elapsed between two successive item recalls, were analyzed as well. The growth of mean IRTs, plotted as a function of output position, was shown to be a simple function of the number of items not yet recalled. Finally, the mathematical nature of both free recall latency and IRT growth are shown to be consistent with a simple theoretical account of retrieval that depicts mean recall latency as a measure of the breadth of search.",0
https://doi.org/10.1007/s11222-007-9030-2,Bayesian parsimonious covariance estimation for hierarchical linear mixed models,"We consider a non-centered parameterization of the standard random-effects model, which is based on the Cholesky decomposition of the variance-covariance matrix. The regression type structure of the non-centered parameterization allows us to use Bayesian variable selection methods for covariance selection. We search for a parsimonious variance-covariance matrix by identifying the non-zero elements of the Cholesky factors. With this method we are able to learn from the data for each effect whether it is random or not, and whether covariances among random effects are zero. An application in marketing shows a substantial reduction of the number of free elements in the variance-covariance matrix.",0
https://doi.org/10.1037/a0017808,"Context, learning, and extinction.","A. Redish et al. (2007) proposed a reinforcement learning model of context-dependent learning and extinction in conditioning experiments, using the idea of ""state classification"" to categorize new observations into states. In the current article, the authors propose an interpretation of this idea in terms of normative statistical inference. They focus on renewal and latent inhibition, 2 conditioning paradigms in which contextual manipulations have been studied extensively, and show that online Bayesian inference within a model that assumes an unbounded number of latent causes can characterize a diverse set of behavioral results from such manipulations, some of which pose problems for the model of Redish et al. Moreover, in both paradigms, context dependence is absent in younger animals, or if hippocampal lesions are made prior to training. The authors suggest an explanation in terms of a restricted capacity to infer new causes.",0
,JAGS: A program for analysis of Bayesian graphical models using Gibbs sampling,"JAGS is a program for Bayesian Graphical modelling which aims for compatibility with Classic BUGS. The program could eventually be developed as an R package. This article explains the motivations for this program, briefly describes the architecture and then discusses some ideas for a vectorized form of the BUGS language.",0
https://doi.org/10.1007/s001800000041,Implementation and performance issues in the Bayesian and likelihood fitting of multilevel models,"Computational Statistics, September 2000, Volume 15, Issue 3, pp 391-420",1
https://doi.org/10.1080/00949650212842,Marginal Likelihood for a Class of Bayesian Generalized Linear Models,"The Bayes factor has become an important tool for model selection. The marginal likelihoods are also important because they can be used to rank the models. In fact, the Bayes factor is the ratio of the marginal likelihoods for two models with proper prior densities. We discuss the marginal likelihood for a class of generalized linear models used in small area estimation for mortality data analysis. Computation in these models is intensive and requires the implementation of Markov chain Monte Carlo (MCMC) methods. A sophisticated method for computing the marginal likelihoods for generalized linear models using reduced Metropolis-Hastings (M-H) samplers has recently been introduced. Also, a much simpler method that uses the Laplace approximation has been proposed. Our method lies between these two in simplicity, and it uses importance sampling via a simple output analysis from a MCMC sampler. We also show that the new method can be approximated without using the MCMC sampler. We illustrate our methods for t...",0
https://doi.org/10.1016/s0304-3959(01)00354-2,A new model of sciatic inflammatory neuritis (SIN): induction of unilateral and bilateral mechanical allodynia following acute unilateral peri-sciatic immune activation in rats,"Immune activation near healthy peripheral nerves may have a greater role in creating pathological pain than previously recognized. We have developed a new model of sciatic inflammatory neuritis to assess how such immune activation may influence somatosensory processing. The present series of experiments reveal that zymosan (yeast cell walls) acutely injected around the sciatic nerve of awake unrestrained rats rapidly (within 3h) produces low threshold mechanical allodynia in the absence of thermal hyperalgesia. Low (4 microg) doses of zymosan produce both territorial and extra-territorial allodynia restricted to the ipsilateral hindpaw. Higher (40-400 microg) doses of zymosan again produce both territorial and extra-territorial allodynia. However, allodynia is now expressed both in the ipsilateral as well as contralateral hindpaws. Several lines of evidence are provided that the appearance of this contralateral ('mirror') allodynia reflects local actions of zymosan on the sciatic nerve rather than spread of this immune activator to the general circulation. Since many clinical neuropathies result from inflammation/infection of peripheral nerves rather than frank physical trauma, understanding how immune activation alters pain processing may suggest novel approaches to pain control.",0
https://doi.org/10.1093/scan/nsq099,One’s motor performance predictably modulates the understanding of others’ actions through adaptation of premotor visuo-motor neurons,"Neurons firing both during self and other's motor behavior (mirror neurons) have been described in the brain of vertebrates including humans. The activation of somatic motor programs driven by perceived behavior has been taken as evidence for mirror neurons' contribution to cognition. The inverse relation, that is the influence of motor behavior on perception, is needed for demonstrating the long-hypothesized causal role of mirror neurons in action understanding. We provide here conclusive behavioral and neurophysiological evidence for that causal role by means of cross-modal adaptation coupled with a novel transcranial magnetic stimulation (TMS)-adaptation paradigm. Blindfolded repeated motor performance of an object-directed action (push or pull) induced in healthy participants a strong visual after-effect when categorizing others' actions, as a result of motor-to-visual adaptation of visuo-motor neurons. TMS over the ventral premotor cortex, but not over the primary motor cortex, suppressed the after-effect, thus localizing the population of adapted visuo-motor neurons in the premotor cortex. These data are exquisitely consistent in humans with the existence of premotor mirror neurons that have access to the action meaning. We also show that controlled manipulation of the firing properties of this neural population produces strong predictable changes in the way we categorize others' actions.",0
https://doi.org/10.1016/j.jclinepi.2010.10.016,Mixed treatment comparison meta-analysis of altered fractionated radiotherapy and chemotherapy in head and neck cancer,"<h2>Abstract</h2><h3>Objective</h3> Different treatments have been investigated in head and neck cancers (HNCs) but not all of them have been appraised using pairwise comparison. This has resulted in failure to directly identify the best treatment with standard methods. Mixed treatment comparison (MTC) meta-analysis allows one to perform simultaneous inference regarding all treatments and select the best among them. <h3>Study Design and Setting</h3> We applied MTC models to the Meta-Analyses of Chemotherapy and Radiotherapy in HNC, which pooled individual patient data concerning more than 24,000 patients involved in 102 trials. Fixed- and random-effects models, models with or without consistency factors, possibly adapted to multiarm trials are discussed. <h3>Results</h3> Altered fractionated concomitant chemoradiotherapy (AF-CRT) leads to the highest probability of survival in nonmetastatic HNC. The probability that AF-CRT is the best treatment is 94% with random-effects models. There was no relevant inconsistency. When only the most recent trials were selected, AF-CRT and concomitant chemoradiotherapy (CRT) were the two best treatments. AF-CRT remains better than CRT but with a lower posterior probability. <h3>Conclusion</h3> MTC is a powerful method for investigating networks of randomized trials. Homogeneity, similarity of trial designs, populations, and the consistency of the network should be thoroughly checked.",0
https://doi.org/10.1198/jasa.2009.0237,Bayesian Mixture Labeling by Highest Posterior Density,"A fundamental problem for Bayesian mixture model analysis is label switching, which occurs as a result of the nonidentifiability of the mixture components under symmetric priors. We propose two labeling methods to solve this problem. The first method, denoted by PM(ALG), is based on the posterior modes and an ascending algorithm generically denoted ALG. We use each Markov chain Monte Carlo sample as the starting point in an ascending algorithm, and label the sample based on the mode of the posterior to which it converges. Our natural assumption here is that the samples converged to the same mode should have the same labels. The PM(ALG) labeling method has some computational advantages over other popular labeling methods. Additionally, it automatically matches the “ideal” labels in the highest posterior density credible regions. The second method does labeling by maximizing the normal likelihood of the labeled Gibbs samples. Using a Monte Carlo simulation study and a real dataset, we demonstrate the succes...",0
https://doi.org/10.1111/1467-9248.12183,Equal Partners in Dialogue? Participation Equality in a Transnational Deliberative Poll (Europolis),"By gathering a representative sample of citizens from all 27 EU Member States, the deliberative poll Europolis created the opportunity for the inclusion of a wide variety of European voices. Taking up claims of difference democrats who argue that informal hurdles to participation can endure even after individuals gain formal access to the floor, this article argues for an extended approach to evaluate equality in deliberative minipublics. Specifically, it assesses whether participants contributed in roughly equal measures to the discussion and whether their discussion partners considered their contributions on equal merits. In doing so, the article adds to the small but growing literature on deliberation that expresses reservations about taking the willingness to engage with others' claims for granted. In order to account for the intrinsically relational aspect of interpersonal communication, measures of social network analysis are introduced as possible tools to evaluate participation equality in deliberative encounters.",0
https://doi.org/10.1145/358315.358390,Generating gamma variates by a modified rejection technique,"A suitable square root transformation of a gamma random variable with mean a ≥ 1 yields a probability density close to the standard normal density. A modification of the rejection technique then begins by sampling from the normal distribution, being able to accept and transform the initial normal observation quickly at least 85 percent of the time (95 percent if a ≥ 4). When used with efficient subroutines for sampling from the normal and exponential distributions, the resulting accurate method is significantly faster than competing algorithms.",0
,R: A language and environment for statistical computing.,,0
https://doi.org/10.1111/j.1745-3984.2003.tb01149.x,A Method for Maintaining Scale Stability in the Presence of Test Speededness,"Administering tests under time constraints may result in poorly estimated item parameters, particularly for items at the end of the test (Douglas, Kim, Habing, & Gao, 1998; Oshima, 1994). Bolt, Cohen, and Wollack (2002) developed an item response theory mixture model to identify a latent group of examinees for whom a test is overly speeded, and found that item parameter estimates for end-of-test items in the nonspeeded group were similar to estimates for those same items when administered earlier in the test. In this study, we used the Bolt et al. (2002) method to study the effect of removing speeded examinees on the stability of a score scale over an II-year period. Results indicated that using only the nonspeeded examinees for equating and estimating item parameters provided a more unidimensional scale, smaller effects of item parameter drift (including fewer drifting items), and less scale drift (i.e., bias) and variability (i.e., root mean squared errors) when compared to the total group of examinees.",0
https://doi.org/10.1111/j.0006-341x.2004.00211.x,Maximum Likelihood Analysis of a General Latent Variable Model with Hierarchically Mixed Data,"A general two-level latent variable model is developed to provide a comprehensive framework for model comparison of various submodels. Nonlinear relationships among the latent variables in the structural equations at both levels, as well as the effects of fixed covariates in the measurement and structural equations at both levels, can be analyzed within the framework. Moreover, the methodology can be applied to hierarchically mixed continuous, dichotomous, and polytomous data. A Monte Carlo EM algorithm is implemented to produce the maximum likelihood estimate. The E-step is completed by approximating the conditional expectations through observations that are simulated by Markov chain Monte Carlo methods, while the M-step is completed by conditional maximization. A procedure is proposed for computing the complicated observed-data log likelihood and the BIC for model comparison. The methods are illustrated by using a real data set.",0
,Nonlinear structural equation models: The Kenny-Judd model with Interaction effects,,0
https://doi.org/10.1002/sim.5494,A fully Bayesian application of the Copas selection model for publication bias extended to network meta-analysis,"The Copas parametric model is aimed at exploring the potential impact of publication bias via sensitivity analysis, by making assumptions regarding the probability of publication of individual studies related to the standard error of their effect sizes. Reviewers often have prior assumptions about the extent of selection in the set of studies included in a meta-analysis. However, a Bayesian implementation of the Copas model has not been studied yet. We aim to present a Bayesian selection model for publication bias and to extend it to the case of network meta-analysis where each treatment is compared either with placebo or with a reference treatment creating a star-shaped network. We take advantage of the greater flexibility offered in the Bayesian context to incorporate in the model prior information on the extent and strength of selection. To derive prior distributions, we use both external data and an elicitation process of expert opinion.",0
https://doi.org/10.1016/j.jspi.2008.05.036,Propriety of posteriors in structured additive regression models: Theory and empirical evidence,"Abstract Structured additive regression comprises many semiparametric regression models such as generalized additive (mixed) models, geoadditive models, and hazard regression models within a unified framework. In a Bayesian formulation, non-parametric functions, spatial effects and further model components are specified in terms of multivariate Gaussian priors for high-dimensional vectors of regression coefficients. For several model terms, such as penalized splines or Markov random fields, these Gaussian prior distributions involve rank-deficient precision matrices, yielding partially improper priors. Moreover, hyperpriors for the variances (corresponding to inverse smoothing parameters) may also be specified as improper, e.g. corresponding to Jeffreys prior or a flat prior for the standard deviation. Hence, propriety of the joint posterior is a crucial issue for full Bayesian inference in particular if based on Markov chain Monte Carlo simulations. We establish theoretical results providing sufficient (and sometimes necessary) conditions for propriety and provide empirical evidence through several accompanying simulation studies.",0
https://doi.org/10.1207/s15366359mea0204_1,"A Manifesto on Psychology as Idiographic Science: Bringing the Person Back Into Scientific Psychology, This Time Forever","Psychology is focused on variation between cases (interindividual variation). Results thus obtained are considered to be generalizable to the understanding and explanation of variation within single cases (intraindividual variation). It is indicated, however, that the direct consequences of the classical ergodic theorems for psychology and psychometrics invalidate this conjectured generalizability: only under very strict conditions-which are hardly obtained in real psychological processes-can a generalization be made from a structure of interindividual variation to the analogous structure of intraindividual variation. Illustrations of the lack of this generalizability are given in the contexts of psychometrics, developmental psychology, and personality theory.",0
https://doi.org/10.1080/10705510802339106,A SAS Interface for Bayesian Analysis With WinBUGS,"Bayesian methods are becoming very popular despite some practical difficulties in implementation. To assist in the practical application of Bayesian methods, we show how to implement Bayesian analysis with WinBUGS as part of a standard set of SAS routines. This implementation procedure is first illustrated by fitting a multiple regression model and then a linear growth curve model. A third example is also provided to demonstrate how to iteratively run WinBUGS inside SAS for Monte Carlo simulation studies. The SAS codes used in this study are easily extended to accommodate many other models with only slight modification. This interface can be of practical benefit in many aspects of Bayesian methods because it allows the SAS users to benefit from the implementation of Bayesian estimation and it also allows the WinBUGS user to benefit from the data processing routines available in SAS.",0
https://doi.org/10.1016/j.amjmed.2009.05.021,Bayesian Meta-analysis of Hormone Therapy and Mortality in Younger Postmenopausal Women,"There is uncertainty over the risks and benefits of hormone therapy. We performed a Bayesian meta-analysis to evaluate the effect of hormone therapy on total mortality in younger postmenopausal women. This analysis synthesizes evidence from different sources, taking into account varying views on the issue.A comprehensive search from 1966 through January 2008 identified randomized controlled trials of at least 6 month's duration that evaluated hormone therapy in women with mean age <60 years and reported at least one death, and prospective observational cohort studies that evaluated the relative risk of mortality associated with hormone therapy after adjustment for confounding variables.The results were synthesized using a hierarchical random-effects Bayesian meta-analysis. The pooled results from 19 randomized trials, with 16,000 women (mean age 55 years) followed for 83,000 patient-years, showed a mortality relative risk of 0.73 (95% credible interval 0.52-0.96). When data from 8 observational studies were added to the analysis, the resultant relative risk was 0.72 (credible interval 0.62-0.82). The posterior probability that hormone therapy reduces total mortality in younger women is almost 1.The synthesis of data using Bayesian meta-analysis indicates a reduction in mortality in younger postmenopausal women taking hormone therapy compared with no treatment. This finding should be interpreted taking into account the potential benefits and harms of hormone therapy.",0
